timestamp,open,high,low,close
2020-09-01 11:53:00,23669.55,23695.65,23660.95,23660.95
2020-09-01 11:54:00,23664.3,23689.85,23662.55,23670.05
2020-09-01 11:55:00,23667.3,23688.6,23636.75,23680.2
2020-09-01 11:56:00,23678.85,23682.45,23638.2,23647.45
2020-09-01 11:57:00,23647.75,23658.2,23626.75,23632.9
2020-09-01 11:58:00,23630.9,23651.5,23614.0,23647.4
2020-09-01 11:59:00,23645.55,23661.4,23617.6,23627.55
2020-09-01 12:00:00,23629.35,23629.35,23582.65,23582.65
2020-09-01 12:01:00,23580.15,23618.4,23572.35,23613.85
2020-09-01 12:02:00,23611.9,23611.95,23539.35,23572.25
2020-09-01 12:03:00,23567.85,23581.7,23534.7,23552.7
2020-09-01 12:04:00,23557.15,23612.75,23557.15,23600.2
2020-09-01 12:05:00,23597.4,23597.4,23558.05,23582.2
2020-09-01 12:06:00,23581.35,23635.55,23580.65,23603.45
2020-09-01 12:07:00,23603.4,23646.4,23599.2,23614.3
2020-09-01 12:08:00,23611.1,23645.7,23611.1,23639.35
2020-09-01 12:09:00,23642.55,23665.25,23621.8,23654.35
2020-09-01 12:10:00,23657.05,23681.2,23651.9,23652.15
2020-09-01 12:11:00,23651.25,23671.8,23637.95,23658.6
2020-09-01 12:12:00,23658.85,23667.95,23655.25,23658.5
2020-09-01 12:13:00,23657.25,23659.55,23614.25,23616.75
2020-09-01 12:14:00,23619.55,23658.2,23616.1,23653.35
2020-09-01 12:15:00,23656.05,23661.4,23628.7,23639.65
2020-09-01 12:16:00,23639.05,23656.5,23634.75,23642.75
2020-09-01 12:17:00,23645.35,23646.0,23610.7,23639.75
2020-09-01 12:18:00,23641.3,23646.95,23626.6,23644.55
2020-09-01 12:19:00,23643.7,23644.75,23623.75,23636.75
2020-09-01 12:20:00,23639.75,23664.95,23638.55,23655.8
2020-09-01 12:21:00,23653.7,23655.15,23628.65,23647.95
2020-09-01 12:22:00,23645.45,23650.7,23620.35,23621.0
2020-09-01 12:23:00,23623.35,23623.35,23580.95,23616.8
2020-09-01 12:24:00,23614.65,23643.05,23614.65,23638.6
2020-09-01 12:25:00,23637.8,23637.8,23619.5,23629.8
2020-09-01 12:26:00,23628.7,23645.2,23611.0,23641.0
2020-09-01 12:27:00,23641.2,23646.25,23622.35,23635.4
2020-09-01 12:28:00,23635.85,23693.45,23627.3,23668.3
2020-09-01 12:29:00,23670.05,23701.75,23658.2,23701.75
2020-09-01 12:30:00,23702.05,23722.75,23690.7,23693.15
2020-09-01 12:31:00,23691.8,23716.5,23684.2,23704.6
2020-09-01 12:32:00,23704.95,23709.65,23691.55,23695.85
2020-09-01 12:33:00,23686.7,23704.9,23665.0,23704.9
2020-09-01 12:34:00,23705.75,23726.4,23696.35,23698.7
2020-09-01 12:35:00,23696.6,23727.5,23689.55,23720.15
2020-09-01 12:36:00,23718.25,23759.6,23718.25,23751.8
2020-09-01 12:37:00,23749.35,23795.85,23749.1,23787.45
2020-09-01 12:38:00,23790.4,23836.1,23789.5,23792.55
2020-09-01 12:39:00,23791.95,23809.95,23780.55,23791.6
2020-09-01 12:40:00,23791.8,23862.8,23791.8,23857.05
2020-09-01 12:41:00,23853.15,23898.85,23852.75,23897.8
2020-09-01 12:42:00,23892.6,23905.3,23864.25,23864.7
2020-09-01 12:43:00,23851.05,23868.65,23836.1,23845.7
2020-09-01 12:44:00,23847.95,23849.35,23812.8,23831.35
2020-09-01 12:45:00,23830.9,23889.5,23830.9,23867.8
2020-09-01 12:46:00,23864.0,23929.1,23864.0,23890.05
2020-09-01 12:47:00,23893.1,23903.05,23866.5,23898.1
2020-09-01 12:48:00,23900.45,23925.0,23884.1,23885.75
2020-09-01 12:49:00,23883.95,23909.65,23882.4,23898.3
2020-09-01 12:50:00,23894.6,23933.65,23881.6,23886.9
2020-09-01 12:51:00,23882.8,23948.3,23882.8,23948.3
2020-09-01 12:52:00,23943.6,23988.45,23943.6,23987.45
2020-09-01 12:53:00,23987.75,24026.65,23977.75,23993.15
2020-09-01 12:54:00,23997.8,24018.5,23986.0,24016.85
2020-09-01 12:55:00,24007.5,24030.8,23980.3,23987.7
2020-09-01 12:56:00,23990.75,24018.15,23990.6,24004.05
2020-09-01 12:57:00,24006.9,24017.45,23955.0,23958.1
2020-09-01 12:58:00,23963.1,23993.25,23932.25,23935.0
2020-09-01 12:59:00,23931.05,23972.7,23931.05,23967.2
2020-09-01 13:00:00,23963.65,23986.05,23948.8,23950.55
2020-09-01 13:01:00,23950.25,23951.95,23909.95,23934.6
2020-09-01 13:02:00,23936.45,23945.45,23927.65,23936.2
2020-09-01 13:03:00,23938.55,23976.35,23938.55,23945.4
2020-09-01 13:04:00,23952.1,23994.35,23952.1,23973.2
2020-09-01 13:05:00,23974.0,24015.75,23970.9,23995.75
2020-09-01 13:06:00,23998.9,24075.3,23998.9,24074.1
2020-09-01 13:07:00,24069.7,24106.65,24058.95,24077.35
2020-09-01 13:08:00,24076.65,24093.1,24061.95,24072.45
2020-09-01 13:09:00,24068.65,24091.65,24041.15,24044.75
2020-09-01 13:10:00,24045.1,24092.75,24045.1,24086.95
2020-09-01 13:11:00,24088.9,24109.6,24086.3,24094.15
2020-09-01 13:12:00,24093.45,24115.8,24078.8,24078.8
2020-09-01 13:13:00,24075.95,24079.5,24017.95,24048.6
2020-09-01 13:14:00,24045.6,24057.85,24029.0,24057.85
2020-09-01 13:15:00,24055.4,24094.95,24042.15,24042.15
2020-09-01 13:16:00,24043.95,24046.4,24025.9,24030.0
2020-09-01 13:17:00,24028.7,24030.65,23994.0,24019.15
2020-09-01 13:18:00,24019.2,24057.05,24019.2,24050.15
2020-09-01 13:19:00,24052.3,24052.7,24034.0,24046.45
2020-09-01 13:20:00,24046.2,24068.1,24033.65,24034.55
2020-09-01 13:21:00,24034.9,24042.15,24015.8,24017.35
2020-09-01 13:22:00,24016.4,24021.7,24001.05,24012.1
2020-09-01 13:23:00,24009.95,24013.1,23961.95,23971.45
2020-09-01 13:24:00,23968.0,24021.7,23967.6,24010.05
2020-09-01 13:25:00,24013.45,24018.2,23971.15,23972.9
2020-09-01 13:26:00,23972.75,23972.75,23933.2,23951.1
2020-09-01 13:27:00,23951.55,23961.45,23921.0,23958.85
2020-09-01 13:28:00,23956.5,23960.8,23931.4,23947.85
2020-09-01 13:29:00,23946.35,23986.0,23946.35,23950.6
2020-09-01 13:30:00,23947.85,23973.35,23946.7,23963.0
2020-09-01 13:31:00,23961.95,24011.5,23958.7,23985.35
2020-09-01 13:32:00,23985.0,23993.55,23974.95,23989.25
2020-09-01 13:33:00,23991.0,24011.9,23987.95,23997.6
2020-09-01 13:34:00,23999.35,23999.35,23968.9,23973.65
2020-09-01 13:35:00,23973.5,23994.55,23971.6,23981.65
2020-09-01 13:36:00,23985.05,24006.95,23979.5,23988.5
2020-09-01 13:37:00,23988.0,24001.35,23976.9,23982.2
2020-09-01 13:38:00,23979.6,23996.85,23958.15,23994.95
2020-09-01 13:39:00,23993.4,24001.25,23978.4,23979.2
2020-09-01 13:40:00,23980.75,23980.75,23952.35,23976.15
2020-09-01 13:41:00,23979.55,23993.05,23977.4,23977.45
2020-09-01 13:42:00,23975.55,23980.15,23956.5,23956.5
2020-09-01 13:43:00,23958.15,23966.3,23942.6,23952.0
2020-09-01 13:44:00,23953.6,23964.4,23926.75,23926.75
2020-09-01 13:45:00,23915.25,23915.4,23823.15,23823.15
2020-09-01 13:46:00,23824.3,23863.0,23817.85,23856.15
2020-09-01 13:47:00,23859.75,23877.1,23852.6,23864.9
2020-09-01 13:48:00,23864.5,23880.15,23855.15,23855.15
2020-09-01 13:49:00,23854.9,23854.9,23792.35,23795.75
2020-09-01 13:50:00,23800.1,23800.1,23719.65,23756.95
2020-09-01 13:51:00,23763.8,23771.9,23749.75,23758.05
2020-09-01 13:52:00,23757.95,23786.7,23755.05,23769.75
2020-09-01 13:53:00,23771.95,23772.35,23726.65,23726.65
2020-09-01 13:54:00,23728.1,23770.9,23720.15,23770.9
2020-09-01 13:55:00,23766.7,23820.65,23754.4,23817.45
2020-09-01 13:56:00,23819.8,23822.8,23792.8,23801.65
2020-09-01 13:57:00,23803.95,23850.05,23803.95,23811.7
2020-09-01 13:58:00,23813.5,23830.0,23791.7,23791.7
2020-09-01 13:59:00,23798.8,23820.4,23790.15,23815.9
2020-09-01 14:00:00,23815.6,23820.05,23728.1,23747.55
2020-09-01 14:01:00,23750.7,23758.35,23727.65,23752.3
2020-09-01 14:02:00,23749.9,23750.9,23727.1,23737.15
2020-09-01 14:03:00,23735.1,23770.25,23726.0,23737.25
2020-09-01 14:04:00,23742.7,23771.2,23718.15,23723.45
2020-09-01 14:05:00,23722.35,23753.25,23722.35,23734.2
2020-09-01 14:06:00,23735.1,23752.55,23722.05,23736.95
2020-09-01 14:07:00,23736.6,23757.5,23731.7,23738.5
2020-09-01 14:08:00,23735.45,23831.05,23732.4,23824.9
2020-09-01 14:09:00,23828.0,23836.9,23801.85,23836.9
2020-09-01 14:10:00,23845.2,23854.75,23815.45,23825.75
2020-09-01 14:11:00,23826.8,23828.15,23806.9,23810.9
2020-09-01 14:12:00,23808.35,23808.6,23770.4,23776.55
2020-09-01 14:13:00,23774.95,23804.5,23774.95,23794.25
2020-09-01 14:14:00,23795.0,23799.3,23785.6,23799.3
2020-09-01 14:15:00,23799.2,23799.2,23757.8,23784.9
2020-09-01 14:16:00,23785.3,23805.35,23785.3,23803.7
2020-09-01 14:17:00,23802.45,23804.7,23776.55,23776.6
2020-09-01 14:18:00,23780.65,23790.35,23775.1,23775.5
2020-09-01 14:19:00,23774.9,23814.05,23762.05,23802.85
2020-09-01 14:20:00,23801.35,23801.9,23786.95,23790.85
2020-09-01 14:21:00,23792.85,23796.2,23770.85,23786.25
2020-09-01 14:22:00,23787.85,23797.05,23767.15,23768.05
2020-09-01 14:23:00,23768.45,23768.95,23747.75,23751.35
2020-09-01 14:24:00,23749.85,23749.85,23701.45,23701.45
2020-09-01 14:25:00,23708.75,23711.85,23654.1,23691.6
2020-09-01 14:26:00,23689.9,23689.9,23635.95,23635.95
2020-09-01 14:27:00,23640.35,23672.6,23638.1,23670.9
2020-09-01 14:28:00,23668.2,23678.55,23641.7,23641.7
2020-09-01 14:29:00,23645.25,23672.4,23637.7,23672.4
2020-09-01 14:30:00,23680.55,23680.55,23607.2,23619.15
2020-09-01 14:31:00,23615.65,23646.65,23612.1,23646.65
2020-09-01 14:32:00,23647.05,23674.85,23625.35,23628.95
2020-09-01 14:33:00,23631.3,23661.95,23621.3,23645.2
2020-09-01 14:34:00,23649.05,23650.15,23616.2,23627.95
2020-09-01 14:35:00,23627.55,23627.55,23569.6,23569.6
2020-09-01 14:36:00,23566.85,23570.3,23548.2,23556.55
2020-09-01 14:37:00,23554.45,23555.65,23531.65,23551.6
2020-09-01 14:38:00,23557.05,23606.85,23557.05,23595.1
2020-09-01 14:39:00,23595.05,23637.35,23595.05,23624.05
2020-09-01 14:40:00,23623.1,23626.45,23614.1,23625.85
2020-09-01 14:41:00,23625.45,23671.25,23625.45,23662.7
2020-09-01 14:42:00,23666.7,23700.35,23663.85,23670.3
2020-09-01 14:43:00,23670.6,23681.75,23650.15,23681.75
2020-09-01 14:44:00,23684.0,23684.0,23661.95,23667.75
2020-09-01 14:45:00,23669.45,23722.6,23665.7,23714.1
2020-09-01 14:46:00,23711.5,23713.65,23687.4,23702.7
2020-09-01 14:47:00,23704.9,23707.6,23686.55,23694.4
2020-09-01 14:48:00,23692.85,23717.15,23675.05,23676.65
2020-09-01 14:49:00,23677.8,23677.8,23636.15,23640.4
2020-09-01 14:50:00,23641.65,23664.35,23624.8,23624.8
2020-09-01 14:51:00,23628.0,23656.75,23625.35,23645.3
2020-09-01 14:52:00,23644.3,23663.9,23643.55,23645.4
2020-09-01 14:53:00,23645.25,23648.55,23622.65,23622.65
2020-09-01 14:54:00,23619.95,23633.3,23603.9,23630.75
2020-09-01 14:55:00,23630.85,23676.75,23629.15,23666.2
2020-09-01 14:56:00,23668.1,23678.35,23663.25,23671.15
2020-09-01 14:57:00,23671.95,23707.7,23671.95,23683.9
2020-09-01 14:58:00,23683.5,23687.95,23671.7,23675.8
2020-09-01 14:59:00,23674.85,23687.15,23662.1,23685.85
2020-09-01 15:00:00,23688.85,23714.7,23678.45,23678.45
2020-09-01 15:01:00,23677.7,23686.4,23658.9,23685.95
2020-09-01 15:02:00,23684.9,23685.1,23668.55,23677.9
2020-09-01 15:03:00,23677.2,23716.1,23672.85,23713.95
2020-09-01 15:04:00,23716.55,23716.55,23700.15,23706.4
2020-09-01 15:05:00,23705.95,23748.45,23703.85,23731.9
2020-09-01 15:06:00,23732.9,23738.8,23717.25,23738.8
2020-09-01 15:07:00,23738.5,23766.35,23728.2,23765.1
2020-09-01 15:08:00,23767.8,23829.05,23767.1,23826.55
2020-09-01 15:09:00,23827.15,23827.15,23788.6,23798.85
2020-09-01 15:10:00,23803.05,23857.1,23799.6,23842.05
2020-09-01 15:11:00,23841.7,23862.35,23841.7,23852.1
2020-09-01 15:12:00,23851.95,23877.65,23850.9,23869.55
2020-09-01 15:13:00,23869.6,23873.35,23855.75,23872.55
2020-09-01 15:14:00,23873.7,23878.55,23847.1,23878.55
2020-09-01 15:15:00,23881.6,23893.75,23834.75,23834.75
2020-09-01 15:16:00,23836.7,23857.9,23832.05,23857.2
2020-09-01 15:17:00,23856.65,23856.65,23838.1,23844.65
2020-09-01 15:18:00,23845.85,23854.0,23833.15,23837.55
2020-09-01 15:19:00,23836.65,23857.65,23836.65,23854.7
2020-09-01 15:20:00,23855.45,23861.5,23843.45,23843.45
2020-09-01 15:21:00,23843.55,23864.2,23832.4,23839.15
2020-09-01 15:22:00,23837.95,23855.85,23837.3,23853.05
2020-09-01 15:23:00,23853.3,23855.45,23841.55,23844.45
2020-09-01 15:24:00,23843.95,23850.0,23836.7,23848.2
2020-09-01 15:25:00,23849.4,23853.35,23840.05,23849.0
2020-09-01 15:26:00,23849.9,23854.35,23839.85,23853.5
2020-09-01 15:27:00,23854.75,23869.55,23854.25,23862.25
2020-09-01 15:28:00,23862.95,23869.6,23850.1,23850.1
2020-09-01 15:29:00,23852.65,23861.8,23841.75,23847.4
2020-09-01 15:30:00,23858.3,23858.3,23858.3,23858.3
2020-09-02 09:15:00,23837.45,23866.95,23759.9,23802.25
2020-09-02 09:16:00,23801.5,23828.15,23752.75,23782.95
2020-09-02 09:17:00,23780.55,23780.55,23697.2,23718.15
2020-09-02 09:18:00,23711.8,23743.1,23692.6,23715.05
2020-09-02 09:19:00,23720.3,23721.4,23684.0,23689.3
2020-09-02 09:20:00,23675.35,23709.2,23654.75,23681.65
2020-09-02 09:21:00,23679.0,23679.0,23633.45,23653.35
2020-09-02 09:22:00,23650.3,23696.75,23648.6,23691.85
2020-09-02 09:23:00,23687.8,23695.75,23666.5,23673.45
2020-09-02 09:24:00,23673.2,23710.35,23672.3,23697.8
2020-09-02 09:25:00,23701.1,23744.4,23678.25,23717.75
2020-09-02 09:26:00,23716.7,23729.75,23698.1,23708.85
2020-09-02 09:27:00,23709.9,23720.7,23687.85,23691.5
2020-09-02 09:28:00,23696.9,23738.9,23694.9,23723.15
2020-09-02 09:29:00,23726.55,23761.8,23718.1,23744.25
2020-09-02 09:30:00,23743.1,23750.45,23705.25,23740.2
2020-09-02 09:31:00,23741.4,23743.65,23697.15,23712.9
2020-09-02 09:32:00,23708.9,23729.6,23700.55,23724.95
2020-09-02 09:33:00,23724.0,23757.9,23721.1,23746.85
2020-09-02 09:34:00,23742.0,23752.55,23735.15,23750.25
2020-09-02 09:35:00,23751.65,23796.55,23739.25,23792.55
2020-09-02 09:36:00,23790.25,23809.35,23785.45,23794.45
2020-09-02 09:37:00,23795.1,23795.1,23755.05,23765.7
2020-09-02 09:38:00,23766.5,23769.75,23747.5,23752.1
2020-09-02 09:39:00,23753.35,23767.55,23739.65,23752.1
2020-09-02 09:40:00,23754.1,23768.45,23751.45,23761.1
2020-09-02 09:41:00,23760.75,23768.85,23734.8,23737.9
2020-09-02 09:42:00,23739.45,23745.25,23710.6,23716.5
2020-09-02 09:43:00,23720.25,23720.25,23685.95,23692.85
2020-09-02 09:44:00,23691.05,23723.75,23691.05,23710.05
2020-09-02 09:45:00,23711.4,23712.95,23696.35,23712.95
2020-09-02 09:46:00,23711.8,23743.3,23711.8,23742.6
2020-09-02 09:47:00,23744.85,23756.75,23721.6,23727.85
2020-09-02 09:48:00,23729.2,23733.5,23716.35,23723.4
2020-09-02 09:49:00,23721.0,23721.0,23694.85,23696.15
2020-09-02 09:50:00,23698.75,23711.3,23695.6,23711.3
2020-09-02 09:51:00,23711.65,23719.2,23673.9,23688.3
2020-09-02 09:52:00,23686.65,23713.0,23686.2,23705.1
2020-09-02 09:53:00,23704.9,23707.9,23681.95,23683.75
2020-09-02 09:54:00,23682.5,23694.45,23678.7,23694.45
2020-09-02 09:55:00,23690.75,23700.05,23678.25,23693.35
2020-09-02 09:56:00,23694.75,23711.55,23694.5,23705.8
2020-09-02 09:57:00,23706.85,23708.8,23683.45,23704.85
2020-09-02 09:58:00,23704.65,23705.55,23692.9,23699.45
2020-09-02 09:59:00,23700.95,23714.55,23695.45,23714.55
2020-09-02 10:00:00,23712.9,23751.85,23712.2,23751.85
2020-09-02 10:01:00,23748.6,23755.9,23740.6,23741.2
