timestamp,open,high,low,close,SUPERT_10_1.5,SUPERTd_10_1.5,SUPERTl_10_1.5,SUPERTs_10_1.5,SUPERT_10_1.0,SUPERTd_10_1.0,SUPERTl_10_1.0,SUPERTs_10_1.0,MACD_12_20_9,MACDh_12_20_9,MACDs_12_20_9,EMA_200,EMA_100,EMA_50,timestamp,call,put,diff,sellOrBuy
2020-09-18 09:45:00,22396.6,22437.1,22394.4,22433.7,22359.6529347662,1,22359.6529347662,,22378.3519565108,1,22378.3519565108,,8.118093972920178,3.7059209661171812,4.412173006802997,22384.595743744536,22377.465849201548,22368.700675991673,9:45,8121125.0,6472025.0,-1649100.0,SELL
2020-09-18 09:48:00,22433.9,22445.35,22419.6,22433.0,22378.125141289576,1,22378.125141289576,,22396.24176085972,1,22396.24176085972,,10.322345932210736,4.728138340326192,5.594207591884547,22385.077378135138,22378.56553535597,22371.222218109644,9:48,8145550.0,6400525.0,-1745025.0,SELL
2020-09-18 09:51:00,22432.7,22432.7,22404.9,22417.8,22378.125141289576,1,22378.125141289576,,22396.24176085972,1,22396.24176085972,,10.967764524750237,4.2988455462925526,6.6689189784576834,22385.402976362653,22379.342455447928,22373.04879779162,9:51,8170000.0,6545775.0,-1624225.0,SELL
2020-09-18 09:54:00,22419.55,22424.3,22382.35,22385.2,22378.125141289576,1,22378.125141289576,,22439.397923703622,-1,,22439.397923703622,9.390553637356787,2.177307727119283,7.2132459102375055,22385.40095669736,22379.45844642916,22373.525315525283,9:54,8142775.0,6501000.0,-1641775.0,SELL
2020-09-18 09:57:00,22389.6,22405.75,22381.1,22402.1,22378.125141289576,1,22378.125141289576,,22428.355631333263,-1,,22428.355631333263,9.03597748345419,1.458185258573347,7.577792224880842,22385.567116332208,22379.90679402462,22374.645891387037,9:57,8077625.0,6460475.0,-1617150.0,SELL
2020-09-18 10:00:00,22400.45,22419.6,22391.05,22414.6,22378.125141289576,1,22378.125141289576,,22428.355631333263,-1,,22428.355631333263,9.364730867706383,1.4295509142604337,7.93517995344595,22385.85600074681,22380.59378820235,22376.212719175783,10:00,8244050.0,6474175.0,-1769875.0,SELL
2020-09-18 10:03:00,22416.2,22447.45,22403.2,22416.05,22378.125141289576,1,22378.125141289576,,22428.355631333263,-1,,22428.355631333263,9.56418337260402,1.3032027353264546,8.260980637277566,22386.156438550326,22381.295891406266,22377.774965482608,10:03,8358225.0,6741225.0,-1617000.0,SELL
2020-09-18 10:06:00,22413.2,22417.95,22387.8,22390.05,22378.125141289576,1,22378.125141289576,,22428.355631333263,-1,,22428.355631333263,8.05293370239815,-0.16643754790353427,8.219371250301684,22386.1951804553,22381.46924009129,22378.256339385254,10:06,8381550.0,6615325.0,-1766225.0,SELL
2020-09-18 10:09:00,22389.2,22399.75,22378.7,22392.2,22378.125141289576,1,22378.125141289576,,22422.627032217755,-1,,22422.627032217755,6.9039852925743626,-1.0523087661818584,7.956294058756219,22386.25492990351,22381.68173038651,22378.80314960544,10:09,8483125.0,6756200.0,-1726925.0,SELL
2020-09-18 10:12:00,22395.75,22398.4,22373.5,22373.5,22434.77774349397,-1,,22434.77774349397,22418.50182899598,-1,,22418.50182899598,4.827259436075111,-2.5032276981448884,7.330487134219997,22386.128015178107,22381.51971592341,22378.595182954246,10:12,8546675.0,6841250.0,-1705425.0,SELL
2020-09-18 10:15:00,22370.55,22370.55,22341.8,22353.2,22404.87496914457,-1,,22404.87496914457,22388.64164609638,-1,,22388.64164609638,1.9769123966871118,-4.2828597900263095,6.2597721867134215,22385.800373236034,22380.95892946948,22377.599293426632,10:15,8656550.0,6854375.0,-1802175.0,SELL
2020-09-18 10:18:00,22357.65,22371.85,22342.7,22370.1,22404.87496914457,-1,,22404.87496914457,22388.64164609638,-1,,22388.64164609638,0.7562890237240936,-4.402786530391462,5.159075554115557,22385.64415061677,22380.743901163154,22377.30520348833,10:18,8641675.0,6881275.0,-1760400.0,SELL
2020-09-18 10:21:00,22368.3,22369.8,22330.15,22342.05,22399.3497250071,-1,,22399.3497250071,22382.891483338066,-1,,22382.891483338066,-1.83321808632536,-5.593834912352734,3.760616826027373,22385.210377973817,22379.97768529853,22375.92264648879,10:21,8556600.0,6952975.0,-1603625.0,SELL
2020-09-18 10:24:00,22341.1,22357.4,22322.4,22329.7,22389.587252506397,-1,,22389.587252506397,22373.024835004264,-1,,22373.024835004264,-4.512610444038729,-6.61858181605288,2.105971372014153,22384.658035904424,22378.982087569853,22374.109993685306,10:24,8740175.0,6683225.0,-2056950.0,SELL
2020-09-18 10:27:00,22330.2,22364.05,22328.4,22359.6,22389.587252506397,-1,,22389.587252506397,22373.024835004264,-1,,22373.024835004264,-4.745367077684932,-5.481070759759269,0.7357036820743361,22384.408702213837,22378.5982838556,22373.540974325097,10:27,8772300.0,6853150.0,-1919150.0,SELL
2020-09-18 10:30:00,22362.4,22379.55,22348.15,22368.8,22389.587252506397,-1,,22389.587252506397,22373.024835004264,-1,,22373.024835004264,-4.314834726479603,-4.040430726843152,-0.2744039996364518,22384.25339174404,22378.404258432714,22373.35505376333,10:30,8792450.0,6762975.0,-2029475.0,SELL
2020-09-18 10:33:00,22368.4,22368.75,22339.05,22344.0,22389.587252506397,-1,,22389.587252506397,22373.024835004264,-1,,22373.024835004264,-5.375491868213429,-4.080870294861583,-1.2946215733518476,22383.85286048291,22377.7229859885,22372.203875184376,10:33,8687900.0,6721350.0,-1966550.0,SELL
2020-09-18 10:36:00,22345.0,22350.65,22326.3,22335.7,22386.456983869444,-1,,22386.456983869444,22370.462989246294,-1,,22370.462989246294,-6.595181887074433,-4.2404482509780665,-2.3547336360963644,22383.373727542785,22376.890847652096,22370.772350667343,10:36,8763525.0,6348025.0,-2415500.0,SELL
2020-09-18 10:39:00,22334.05,22344.9,22301.55,22313.3,22372.9112854825,-1,,22372.9112854825,22356.349190321664,-1,,22356.349190321664,-8.745125060679129,-5.112313139666211,-3.6328119210129177,22382.676476522454,22375.63162294612,22368.51853299412,10:39,8991100.0,6467725.0,-2523375.0,SELL
2020-09-18 10:42:00,22313.2,22337.9,22310.05,22320.5,22372.87015693425,-1,,22372.87015693425,22356.349190321664,-1,,22356.349190321664,-9.84094052968794,-4.9665028869400185,-4.874437642747923,22382.057805114284,22374.53990764025,22366.635453268857,10:42,9003225.0,6511125.0,-2492100.0,SELL
2020-09-18 10:45:00,22321.15,22332.7,22312.5,22328.45,22369.635641240824,-1,,22369.635641240824,22353.957094160553,-1,,22353.957094160553,-10.069737859008457,-4.156240173008427,-5.91349768600003,22381.52439411812,22373.627236201824,22365.137984513214,10:45,9052050.0,6776775.0,-2275275.0,SELL
2020-09-18 10:48:00,22329.05,22329.35,22309.95,22325.4,22364.892077116743,-1,,22364.892077116743,22349.811384744502,-1,,22349.811384744502,-10.27611035128939,-3.4900901322314883,-6.786020219057901,22380.965942435352,22372.67224142556,22363.57963217936,10:48,9149725.0,6778825.0,-2370900.0,SELL
2020-09-18 10:51:00,22327.5,22350.35,22327.5,22347.7,22364.892077116743,-1,,22364.892077116743,22349.811384744502,-1,,22349.811384744502,-8.976577052682842,-1.7524454668999514,-7.22413158578289,22380.634938033014,22372.177741595347,22362.95690150566,10:51,9142100.0,7068700.0,-2073400.0,SELL
2020-09-18 10:54:00,22346.4,22358.4,22340.7,22353.25,22364.892077116743,-1,,22364.892077116743,22321.103778356963,1,22321.103778356963,,-7.524896585211535,-0.24061199954291546,-7.284284585668621,22380.36245108741,22371.802934831077,22362.57623870152,10:54,8838575.0,6719575.0,-2119000.0,SELL
2020-09-18 10:57:00,22352.45,22353.5,22339.9,22349.4,22364.892077116743,-1,,22364.892077116743,22321.103778356963,1,22321.103778356963,,-6.528922944031365,0.6042893133098053,-7.13321225734117,22380.054366997003,22371.359312359175,22362.059523458323,10:57,9080375.0,6815425.0,-2264950.0,SELL
2020-09-18 11:00:00,22349.5,22361.25,22343.1,22346.4,22364.892077116743,-1,,22364.892077116743,22326.094560469137,1,22326.094560469137,,-5.846599930177035,1.029289861731308,-6.875889791908343,22379.719497673646,22370.865068550087,22361.44542449917,11:00,9175350.0,7090125.0,-2085225.0,SELL
2020-09-18 11:03:00,22345.5,22347.6,22321.3,22321.3,22364.892077116743,-1,,22364.892077116743,22360.55239557777,-1,,22360.55239557777,-6.7096332282853846,0.13300525089836854,-6.842638479183752,22379.13820913958,22369.883582044145,22359.87109412665,11:03,9113450.0,6843375.0,-2270075.0,SELL
2020-09-18 11:06:00,22322.2,22324.45,22303.45,22309.3,22352.33823403,-1,,22352.33823403,22339.54215602,-1,,22339.54215602,-7.975330760855286,-0.9061538253372268,-7.069176935518058,22378.44330158595,22368.683907152183,22357.88791396483,11:06,9159125.0,6871875.0,-2287250.0,SELL
2020-09-18 11:09:00,22310.55,22323.0,22308.85,22313.95,22352.33823403,-1,,22352.33823403,22339.54215602,-1,,22339.54215602,-8.55492585706088,-1.188599137234256,-7.366326719826624,22377.801577192055,22367.600067406598,22356.16485851523,11:09,9292100.0,6974775.0,-2317325.0,SELL
2020-09-18 11:12:00,22311.6,22314.7,22264.8,22288.3,22330.239719564303,-1,,22330.239719564303,22316.7431463762,-1,,22316.7431463762,-10.376594984089023,-2.4082146114099188,-7.968380372679106,22376.911014234924,22366.02976904211,22353.503491514628,11:12,9367575.0,7207525.0,-2160050.0,SELL
2020-09-18 11:15:00,22285.05,22295.45,22279.15,22281.9,22326.185747607877,-1,,22326.185747607877,22313.223831738578,-1,,22313.223831738578,-11.994259700615654,-3.220703462349242,-8.773556238266416,22375.965631008705,22364.36383302147,22350.695511455233,11:15,9357350.0,7085200.0,-2272150.0,SELL
2020-09-18 11:18:00,22281.2,22307.25,22280.95,22301.35,22326.185747607877,-1,,22326.185747607877,22313.223831738578,-1,,22313.223831738578,-11.917024854286867,-2.5147748928163587,-9.402249961470506,22375.223186919062,22363.116034347782,22348.76039335895,11:18,9476800.0,6747650.0,-2729150.0,SELL
2020-09-18 11:21:00,22298.6,22309.2,22291.6,22305.5,22326.185747607877,-1,,22326.185747607877,22313.223831738578,-1,,22313.223831738578,-11.440064479560533,-1.6302516144720212,-9.809812865088512,22374.529423865148,22361.975122776534,22347.063907344876,11:21,9405700.0,7007850.0,-2397850.0,SELL
2020-09-18 11:24:00,22305.8,22315.4,22290.8,22293.75,22326.185747607877,-1,,22326.185747607877,22313.223831738578,-1,,22313.223831738578,-11.595943687490944,-1.4289046579219455,-10.167039029569,22373.725648503307,22360.624130246302,22344.973165880372,11:24,9449400.0,6959975.0,-2489425.0,SELL
2020-09-18 11:27:00,22292.55,22304.85,22292.55,22298.45,22326.185747607877,-1,,22326.185747607877,22313.223831738578,-1,,22313.223831738578,-11.269917972134865,-0.8823031540526909,-10.387614818082172,22372.97663707541,22359.392959350338,22343.14872800271,11:27,9554750.0,6886625.0,-2668125.0,SELL
2020-09-18 11:30:00,22298.1,22334.45,22298.1,22323.6,22326.185747607877,-1,,22326.185747607877,22291.22405359669,1,22291.22405359669,,-9.381203516459207,0.80512904129837,-10.18633255775758,22372.48532725376,22358.68418787805,22342.382111218292,11:30,9693025.0,7391850.0,-2301175.0,SELL
2020-09-18 11:33:00,22322.35,22344.2,22322.35,22342.2,22296.178722355526,1,22296.178722355526,,22308.544148237015,1,22308.544148237015,,-6.7077011893452445,2.7829050947298697,-9.490606284075113,22372.183980713922,22358.35776831611,22342.37496960189,11:33,9597175.0,7237075.0,-2360100.0,SELL
2020-09-18 11:36:00,22341.6,22343.65,22323.5,22338.9,22297.16585011997,1,22297.16585011997,,22309.30223341332,1,22309.30223341332,,-4.75607924383803,3.7876216321896674,-8.543700876027698,22371.852796826224,22357.972465973216,22342.238696284167,11:36,9542525.0,6924300.0,-2618225.0,SELL
2020-09-18 11:39:00,22338.35,22338.55,22322.0,22334.4,22297.16585011997,1,22297.16585011997,,22309.30223341332,1,22309.30223341332,,-3.456030512752477,4.070136290620177,-7.526166803372654,22371.480132181183,22357.505684468793,22341.931296429884,11:39,9544675.0,7081350.0,-2463325.0,SELL
2020-09-18 11:42:00,22333.3,22358.3,22333.3,22341.4,22310.277088597177,1,22310.277088597177,,22322.118059064785,1,22322.118059064785,,-1.9998608905953008,4.421044730221882,-6.420905620817182,22371.180827383363,22357.186760023866,22341.910461275773,11:42,9591325.0,7171900.0,-2419425.0,SELL
2020-09-18 11:45:00,22342.0,22354.55,22322.25,22332.5,22310.277088597177,1,22310.277088597177,,22322.118059064785,1,22322.118059064785,,-1.3773740972210362,4.034825218876918,-5.412199316097954,22370.795943528803,22356.697913290718,22341.54142357868,11:45,9533925.0,7168925.0,-2365000.0,SELL
2020-09-18 11:48:00,22333.3,22333.9,22307.7,22326.35,22310.277088597177,1,22310.277088597177,,22322.118059064785,1,22322.118059064785,,-1.2410765287058894,3.3368982299136523,-4.5779747586195425,22370.35369533448,22356.09696451269,22340.94568147756,11:48,9657800.0,6849650.0,-2808150.0,SELL
2020-09-18 11:51:00,22328.25,22328.25,22310.45,22317.1,22310.277088597177,1,22310.277088597177,,22343.368434941767,-1,,22343.368434941767,-1.6606717743634365,2.3338423874048844,-3.9945141617683206,22369.82380781872,22355.324747393617,22340.01055671374,11:51,9664950.0,7040625.0,-2624325.0,SELL
2020-09-18 11:54:00,22317.65,22337.45,22306.25,22328.3,22310.277088597177,1,22310.277088597177,,22343.368434941767,-1,,22343.368434941767,-1.3011579254452954,2.1546849890584205,-3.4558429145037164,22369.41063560162,22354.78960388088,22339.551319195558,11:54,9794650.0,7106500.0,-2688150.0,SELL
2020-09-18 11:57:00,22329.55,22338.7,22322.3,22324.65,22310.277088597177,1,22310.277088597177,,22343.368434941767,-1,,22343.368434941767,-1.2207805403741077,1.7880498993036866,-3.0088304396777943,22368.965256142896,22354.19278004165,22338.966953736905,11:57,9711450.0,7230950.0,-2480500.0,SELL
2020-09-18 12:00:00,22323.45,22342.75,22314.05,22336.05,22310.277088597177,1,22310.277088597177,,22343.368434941767,-1,,22343.368434941767,-0.47322744278426404,2.028482397514824,-2.5017098402990876,22368.637741156406,22353.83351707052,22338.85256339428,12:00,9773650.0,6551875.0,-3221775.0,SELL
2020-09-18 12:03:00,22333.15,22337.85,22320.35,22329.25,22310.277088597177,1,22310.277088597177,,22343.368434941767,-1,,22343.368434941767,-0.2925259513285709,1.767347111176414,-2.0598730625049853,22368.24582333395,22353.346714752293,22338.475992280783,12:03,9845550.0,6706000.0,-3139550.0,SELL
2020-09-18 12:06:00,22324.4,22333.95,22315.95,22332.25,22310.277088597177,1,22310.277088597177,,22343.368434941767,-1,,22343.368434941767,0.02592355606975616,1.6686372948597932,-1.6427137387900368,22367.887655937597,22352.92895802453,22338.23183572075,12:06,9845325.0,7121925.0,-2723400.0,SELL
2020-09-18 12:09:00,22334.0,22334.0,22322.2,22324.95,22310.277088597177,1,22310.277088597177,,22343.368434941767,-1,,22343.368434941767,-0.15850042626698269,1.1873706500184436,-1.3458710762854262,22367.460415580008,22352.374919251768,22337.710979417974,12:09,9623825.0,6579800.0,-3044025.0,SELL
2020-09-18 12:12:00,22324.2,22324.2,22302.55,22303.35,22346.42479924325,-1,,22346.42479924325,22335.408199495498,-1,,22335.408199495498,-1.563301197707915,-0.17394409713799108,-1.3893571005699241,22366.822500997125,22351.404128771534,22336.363490029038,12:12,9933650.0,6864050.0,-3069600.0,SELL
2020-09-18 12:15:00,22305.4,22330.5,22301.65,22325.05,22346.42479924325,-1,,22346.42479924325,22335.408199495498,-1,,22335.408199495498,-1.3440710015202058,0.036228879239774685,-1.3802998807599804,22366.406854221033,22350.882264835458,22335.9198237534,12:15,9874200.0,7155475.0,-2718725.0,SELL
2020-09-18 12:18:00,22324.8,22339.55,22309.95,22318.0,22346.42479924325,-1,,22346.42479924325,22335.408199495498,-1,,22335.408199495498,-1.5697288952578674,-0.1515432115983093,-1.418185683659558,22365.92519398003,22350.23113087832,22335.217085566983,12:18,10100800.0,7603400.0,-2497400.0,SELL
2020-09-18 12:21:00,22318.1,22324.45,22311.0,22322.25,22346.42479924325,-1,,22346.42479924325,22335.408199495498,-1,,22335.408199495498,-1.470401364891586,-0.04177254498562233,-1.4286288199059638,22365.490614935454,22349.67704907875,22334.708572407497,12:21,9888500.0,7368350.0,-2520150.0,SELL
2020-09-18 12:24:00,22319.05,22321.2,22296.05,22302.25,22342.805870783497,-1,,22342.805870783497,22331.412247189,-1,,22331.412247189,-2.544976239227253,-0.8930779354570315,-1.6518983037702215,22364.86135508535,22348.73789959204,22333.43568721505,12:24,9631975.0,7203500.0,-2428475.0,SELL
2020-09-18 12:27:00,22302.15,22316.3,22301.75,22313.45,22341.970283705148,-1,,22341.970283705148,22330.9885224701,-1,,22330.9885224701,-2.673936839153612,-0.8176308283067121,-1.8563060108469,22364.34979931336,22348.039129303084,22332.65193477524,12:27,9662575.0,7382375.0,-2280200.0,SELL
2020-09-18 12:30:00,22311.25,22322.65,22305.95,22319.45,22341.970283705148,-1,,22341.970283705148,22330.9885224701,-1,,22330.9885224701,-2.3818380040938787,-0.42042559459758333,-1.961412409496296,22363.903035141087,22347.473007930752,22332.13421184288,12:30,9803075.0,7262150.0,-2540925.0,SELL
2020-09-18 12:33:00,22317.55,22319.35,22301.5,22313.45,22341.970283705148,-1,,22341.970283705148,22330.9885224701,-1,,22330.9885224701,-2.4749661779242156,-0.4108430147423361,-2.06412316318188,22363.401014890933,22346.799285001427,22331.401497652958,12:33,9684425.0,7244275.0,-2440150.0,SELL
2020-09-18 12:36:00,22310.8,22319.0,22306.05,22306.35,22341.970283705148,-1,,22341.970283705148,22330.9885224701,-1,,22330.9885224701,-2.9261160812893654,-0.6895943344859878,-2.236521746803377,22362.83334310097,22345.998309060804,22330.419085980295,12:36,9748625.0,6997625.0,-2751000.0,SELL
2020-09-18 12:39:00,22307.7,22309.5,22271.4,22283.9,22323.53572063895,-1,,22323.53572063895,22312.507147092638,-1,,22312.507147092638,-4.544379324797774,-1.8462860623955173,-2.6980932624022564,22362.047936701958,22344.76863957445,22328.594808098715,12:39,10293650.0,7504700.0,-2788950.0,SELL
2020-09-18 12:42:00,22280.8,22294.2,22273.15,22274.85,22316.609648575053,-1,,22316.609648575053,22305.63143238337,-1,,22305.63143238337,-6.247088118179817,-2.8391958846220486,-3.4078922335577686,22361.180295540747,22343.384112058124,22326.48716856543,12:42,10212725.0,7522625.0,-2690100.0,SELL
2020-09-18 12:45:00,22272.2,22288.6,22255.9,22280.0,22306.796183717543,-1,,22306.796183717543,22295.280789145036,-1,,22295.280789145036,-7.157263156073896,-2.9994967380129016,-4.1577664180609935,22360.37253140601,22342.12898112628,22324.664142347177,12:45,10497625.0,7775575.0,-2722050.0,SELL
2020-09-18 12:48:00,22279.8,22293.9,22274.4,22281.85,22306.796183717543,-1,,22306.796183717543,22295.280789145036,-1,,22295.280789145036,-7.640770593054185,-2.7864033399945525,-4.854367253059633,22359.59121268556,22340.935337935658,22322.985156372783,12:48,10365200.0,7209350.0,-3155850.0,SELL
2020-09-18 12:51:00,22281.9,22311.85,22278.8,22304.1,22306.796183717543,-1,,22306.796183717543,22271.61006079252,1,22271.61006079252,,-6.594946314504341,-1.3924632491557665,-5.202483065348575,22359.03906131555,22340.205925303268,22322.24456200522,12:51,10532200.0,7732450.0,-2799750.0,SELL
2020-09-18 12:54:00,22301.9,22306.5,22289.95,22296.6,22306.796183717543,-1,,22306.796183717543,22275.226554713267,1,22275.226554713267,,-6.1372281479343656,-0.7477960660686325,-5.389432081865734,22358.41777712336,22339.3424416339,22321.238892906982,12:54,10465175.0,7224075.0,-3241100.0,SELL
2020-09-18 12:57:00,22297.05,22298.6,22282.35,22283.1,22306.796183717543,-1,,22306.796183717543,22275.226554713267,1,22275.226554713267,,-6.488099908350705,-0.8789342611879771,-5.609165647162729,22357.668346505216,22338.228729918374,22319.743250047886,12:57,10372200.0,7541725.0,-2830475.0,SELL
2020-09-18 13:00:00,22285.2,22291.3,22274.6,22282.65,22306.796183717543,-1,,22306.796183717543,22275.226554713267,1,22275.226554713267,,-6.6880259094286885,-0.8630882098127683,-5.824937699615919,22356.92189529621,22337.128161009103,22318.288612791104,13:00,10536150.0,7615425.0,-2920725.0,SELL
2020-09-18 13:03:00,22282.05,22286.5,22266.65,22280.2,22306.796183717543,-1,,22306.796183717543,22275.226554713267,1,22275.226554713267,,-6.886679501323671,-0.8493934413661988,-6.037286059957472,22356.15849335297,22336.00087069209,22316.794941701253,13:03,10571325.0,7337750.0,-3233575.0,SELL
2020-09-18 13:06:00,22278.2,22303.45,22258.35,22303.45,22306.796183717543,-1,,22306.796183717543,22256.976895047384,1,22256.976895047384,,-5.5752211961989815,0.3696518910067921,-5.944873087205774,22355.63403073254,22335.35629899522,22316.271610654152,13:06,10471625.0,7569500.0,-2902125.0,SELL
2020-09-18 13:09:00,22300.45,22320.05,22287.75,22306.8,22266.75880831396,1,22266.75880831396,,22279.13920554264,1,22279.13920554264,,-4.293185772919969,1.3213498514286446,-5.614535624348613,22355.148119978985,22334.790827727982,22315.90017494222,13:09,10421875.0,7738550.0,-2683325.0,SELL
2020-09-18 13:12:00,22307.55,22319.0,22303.15,22317.7,22275.27042748257,1,22275.27042748257,,22287.205284988373,1,22287.205284988373,,-2.609969118861045,2.403653204390056,-5.0136223232510995,22354.775501869746,22334.452395495748,22315.97075631704,13:12,10619950.0,7786975.0,-2832975.0,SELL
2020-09-18 13:15:00,22315.25,22333.95,22285.5,22285.5,22275.27042748257,1,22275.27042748257,,22336.05274351046,-1,,22336.05274351046,-3.1702908874576683,1.4746651486347462,-4.644956036092414,22354.086193393432,22333.483041129497,22314.775824696757,13:15,10502575.0,8007350.0,-2495225.0,SELL
2020-09-18 13:18:00,22285.4,22297.95,22275.45,22291.6,22275.27042748257,1,22275.27042748257,,22312.644969159413,-1,,22312.644969159413,-3.1952948657963134,1.1597289362368803,-4.355023802033194,22353.464440225333,22332.653673978417,22313.8669688263,13:18,10495975.0,7687375.0,-2808600.0,SELL
2020-09-18 13:21:00,22290.8,22301.55,22281.6,22288.1,22275.27042748257,1,22275.27042748257,,22312.644969159413,-1,,22312.644969159413,-3.3727478035616514,0.7858207987772339,-4.158568602338884,22352.814047785283,22331.77142300855,22312.856499460566,13:21,10391875.0,7441950.0,-2949925.0,SELL
2020-09-18 13:24:00,22289.85,22289.85,22250.25,22280.6,22275.27042748257,1,22275.27042748257,,22296.820925019125,-1,,22296.820925019125,-3.8987429419466935,0.2078605283137538,-4.106603470260446,22352.09550004612,22330.758127503428,22311.59153869741,13:24,10570125.0,7746975.0,-2823150.0,SELL
2020-09-18 13:27:00,22281.3,22308.5,22278.2,22295.0,22275.27042748257,1,22275.27042748257,,22296.820925019125,-1,,22296.820925019125,-3.4003473820739596,0.5650048705491901,-3.9653522526231497,22351.527385617806,22330.050045770684,22310.94089012104,13:27,10475875.0,7708725.0,-2767150.0,SELL
2020-09-18 13:30:00,22298.2,22312.6,22278.2,22292.3,22275.27042748257,1,22275.27042748257,,22296.820925019125,-1,,22296.820925019125,-3.127211625513155,0.6705125016879965,-3.797724127201152,22350.938058397733,22329.302520111854,22310.209874822176,13:30,10534525.0,7745225.0,-2789300.0,SELL
2020-09-18 13:33:00,22289.35,22309.25,22283.0,22299.65,22275.27042748257,1,22275.27042748257,,22268.433695661053,1,22268.433695661053,,-2.441518513336632,1.0849644910916156,-3.526483004428248,22350.427729458454,22328.715341495787,22309.795762084053,13:33,10486425.0,7734875.0,-2751550.0,SELL
2020-09-18 13:36:00,22300.5,22302.75,22282.8,22292.35,22275.27042748257,1,22275.27042748257,,22268.433695661053,1,22268.433695661053,,-2.308639632392442,0.9742746976286448,-3.282914330021087,22349.849841603143,22327.99523572359,22309.111614551344,13:36,10338700.0,7747675.0,-2591025.0,SELL
2020-09-18 13:39:00,22291.5,22298.2,22282.2,22296.15,22275.27042748257,1,22275.27042748257,,22268.433695661053,1,22268.433695661053,,-1.950374999985797,1.066031464028232,-3.0164064640140293,22349.315514821024,22327.36463699639,22308.60331594149,13:39,9940475.0,7782300.0,-2158175.0,SELL
2020-09-18 13:42:00,22295.6,22327.1,22293.95,22316.15,22275.27042748257,1,22275.27042748257,,22283.967089136913,1,22283.967089136913,,-0.475361050630454,2.0328363307068607,-2.508197381337314,22348.985509698432,22327.14256497666,22308.899264335938,13:42,10832150.0,7882925.0,-2949225.0,SELL
